id_transaksi,id_user,timestamp,tipe_mutasi,deskripsi_mutasi,catatan_mutasi,mcc,nominal,sisa_saldo,kategori_besar_sistem,kategori_detail_sistem,label_anomali,gt_kategori_besar,gt_kategori_detail
TRX-11444,USR-152,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2170000.0,2170000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10595,USR-153,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2610000.0,2610000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10370,USR-154,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2300000.0,2300000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10241,USR-155,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2800000.0,2800000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10010,USR-156,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2970000.0,2970000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11165,USR-157,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3310000.0,3310000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10514,USR-158,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2870000.0,2870000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10712,USR-159,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3390000.0,3390000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10991,USR-160,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2430000.0,2430000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11408,USR-161,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3200000.0,3200000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11231,USR-162,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3190000.0,3190000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11126,USR-163,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2260000.0,2260000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10613,USR-164,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2540000.0,2540000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10910,USR-165,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2250000.0,2250000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10610,USR-166,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2570000.0,2570000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11330,USR-167,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3230000.0,3230000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10748,USR-168,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3070000.0,3070000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10568,USR-169,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2900000.0,2900000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11381,USR-170,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2030000.0,2030000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11003,USR-171,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3050000.0,3050000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11078,USR-172,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2630000.0,2630000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10250,USR-173,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2800000.0,2800000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10100,USR-174,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3380000.0,3380000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11366,USR-175,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2220000.0,2220000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10526,USR-176,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3080000.0,3080000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10364,USR-177,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3420000.0,3420000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10718,USR-178,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2070000.0,2070000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11033,USR-179,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1610000.0,1610000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10886,USR-180,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3060000.0,3060000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10259,USR-181,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3110000.0,3110000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10532,USR-182,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3280000.0,3280000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10154,USR-183,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2120000.0,2120000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10811,USR-184,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1510000.0,1510000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10724,USR-185,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2060000.0,2060000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10130,USR-186,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3280000.0,3280000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10985,USR-187,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2920000.0,2920000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11378,USR-188,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1810000.0,1810000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11480,USR-189,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2680000.0,2680000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11372,USR-190,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2930000.0,2930000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11243,USR-191,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3430000.0,3430000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11417,USR-192,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3340000.0,3340000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10409,USR-193,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2900000.0,2900000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10163,USR-194,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3400000.0,3400000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10034,USR-195,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3420000.0,3420000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10544,USR-196,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2200000.0,2200000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10670,USR-197,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2110000.0,2110000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10916,USR-198,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3320000.0,3320000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10760,USR-199,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2350000.0,2350000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10616,USR-200,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1700000.0,1700000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11105,USR-201,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5480000.0,5480000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11228,USR-202,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5040000.0,5040000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10814,USR-203,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5340000.0,5340000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10382,USR-204,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4650000.0,4650000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10175,USR-205,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5490000.0,5490000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11279,USR-206,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4550000.0,4550000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11045,USR-207,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4510000.0,4510000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11198,USR-208,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5490000.0,5490000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10424,USR-209,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5890000.0,5890000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10115,USR-210,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5740000.0,5740000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10565,USR-211,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5740000.0,5740000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10082,USR-212,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5530000.0,5530000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11201,USR-213,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5690000.0,5690000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11075,USR-214,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5860000.0,5860000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11465,USR-215,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5940000.0,5940000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11087,USR-216,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5590000.0,5590000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11180,USR-217,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4960000.0,4960000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11237,USR-218,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5330000.0,5330000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10472,USR-219,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5360000.0,5360000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10850,USR-220,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5570000.0,5570000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10361,USR-221,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5700000.0,5700000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11015,USR-222,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4630000.0,4630000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10442,USR-223,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4670000.0,4670000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10844,USR-224,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4570000.0,4570000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10934,USR-225,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4550000.0,4550000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10652,USR-226,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4820000.0,4820000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11069,USR-227,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5940000.0,5940000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10376,USR-228,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5150000.0,5150000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10619,USR-229,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4790000.0,4790000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10322,USR-230,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4770000.0,4770000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11117,USR-231,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5290000.0,5290000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10373,USR-232,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5460000.0,5460000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10922,USR-233,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5000000.0,5000000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10904,USR-234,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5120000.0,5120000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10658,USR-235,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5270000.0,5270000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11393,USR-236,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4800000.0,4800000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11195,USR-237,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5380000.0,5380000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10352,USR-238,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5440000.0,5440000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10205,USR-239,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5370000.0,5370000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10796,USR-240,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5750000.0,5750000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11024,USR-241,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5420000.0,5420000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11312,USR-242,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5670000.0,5670000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10982,USR-243,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4950000.0,4950000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11351,USR-244,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5190000.0,5190000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10679,USR-245,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5870000.0,5870000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10607,USR-246,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5180000.0,5180000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10817,USR-247,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4720000.0,4720000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10349,USR-248,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5120000.0,5120000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10586,USR-249,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5470000.0,5470000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10301,USR-250,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5330000.0,5330000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10631,USR-251,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5400000.0,5400000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11210,USR-252,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5200000.0,5200000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11396,USR-253,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4980000.0,4980000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10433,USR-254,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5540000.0,5540000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11051,USR-255,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5110000.0,5110000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10643,USR-256,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5750000.0,5750000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11060,USR-257,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4730000.0,4730000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11432,USR-258,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5120000.0,5120000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10919,USR-259,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5440000.0,5440000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11249,USR-260,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5380000.0,5380000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11120,USR-261,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5900000.0,5900000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10445,USR-262,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5660000.0,5660000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10184,USR-263,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5090000.0,5090000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11285,USR-264,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5300000.0,5300000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11309,USR-265,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4970000.0,4970000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10418,USR-266,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5730000.0,5730000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10436,USR-267,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5840000.0,5840000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11099,USR-268,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4750000.0,4750000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10229,USR-269,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5420000.0,5420000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11225,USR-270,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5860000.0,5860000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11489,USR-271,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4630000.0,4630000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10400,USR-272,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4820000.0,4820000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10580,USR-273,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5750000.0,5750000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11327,USR-274,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5960000.0,5960000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10664,USR-275,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5620000.0,5620000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10550,USR-276,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4630000.0,4630000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11411,USR-277,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5720000.0,5720000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10217,USR-278,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5520000.0,5520000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10268,USR-279,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4630000.0,4630000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11183,USR-280,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5940000.0,5940000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10067,USR-281,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5130000.0,5130000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10346,USR-282,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5560000.0,5560000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11048,USR-283,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5070000.0,5070000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10976,USR-284,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5630000.0,5630000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10835,USR-285,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5590000.0,5590000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10946,USR-286,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4650000.0,4650000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10685,USR-287,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4750000.0,4750000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10781,USR-288,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5170000.0,5170000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11123,USR-289,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5110000.0,5110000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10859,USR-290,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4900000.0,4900000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10220,USR-291,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5700000.0,5700000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10868,USR-292,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5230000.0,5230000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11084,USR-293,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5660000.0,5660000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11423,USR-294,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5170000.0,5170000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10874,USR-295,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5000000.0,5000000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11204,USR-296,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5070000.0,5070000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10754,USR-297,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5180000.0,5180000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10763,USR-298,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4920000.0,4920000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10823,USR-299,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5950000.0,5950000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10640,USR-300,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5690000.0,5690000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11159,USR-301,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5530000.0,5530000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10319,USR-302,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5760000.0,5760000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10841,USR-303,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4600000.0,4600000.0,Pemasukan,Pendapatan Bulanan,0,,
