id_transaksi,id_user,timestamp,tipe_mutasi,deskripsi_mutasi,catatan_mutasi,mcc,nominal,sisa_saldo,kategori_besar,kategori_detail,label_anomali,gt_kategori_besar,gt_kategori_detail
TRX-10508,USR-109,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2510000.0,3770000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10583,USR-110,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2260000.0,4205000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10481,USR-111,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3420000.0,7249000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10691,USR-112,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3090000.0,5805000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10883,USR-113,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1680000.0,3209000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10394,USR-114,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2170000.0,3288000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10523,USR-115,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1670000.0,2391000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10925,USR-116,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1900000.0,3097000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10454,USR-117,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3300000.0,6403000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10355,USR-118,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3170000.0,4637000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10520,USR-119,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2910000.0,4661000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10634,USR-120,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1760000.0,3150000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10928,USR-121,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1770000.0,2802000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11471,USR-122,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2190000.0,3141000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10808,USR-123,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3330000.0,7311000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10784,USR-124,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3120000.0,4581000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10022,USR-125,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2140000.0,3066000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10838,USR-126,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2580000.0,4392000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10385,USR-127,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2350000.0,4646000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10943,USR-128,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2170000.0,3832000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11141,USR-129,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2910000.0,5142000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10853,USR-130,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1520000.0,2851000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11441,USR-131,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3260000.0,5875000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10157,USR-132,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2440000.0,4161000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10328,USR-133,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2600000.0,4568000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10961,USR-134,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2430000.0,4497000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11339,USR-135,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2030000.0,4245000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11138,USR-136,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1760000.0,3789000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10913,USR-137,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2540000.0,4150000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10331,USR-138,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2100000.0,3750000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11132,USR-139,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1950000.0,4175000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10673,USR-140,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3380000.0,4709000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10403,USR-141,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2550000.0,5390000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10556,USR-142,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2130000.0,3056000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11006,USR-143,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3290000.0,5137000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10793,USR-144,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1590000.0,3208000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10535,USR-145,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2670000.0,5468000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10589,USR-146,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2080000.0,4270000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10769,USR-147,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1990000.0,3370000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10775,USR-148,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1670000.0,2832000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10169,USR-149,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2800000.0,3853000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11438,USR-150,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2870000.0,6280000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10715,USR-151,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1790000.0,3847000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11444,USR-152,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2170000.0,3535000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10595,USR-153,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2610000.0,4652000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10370,USR-154,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2300000.0,3080000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10241,USR-155,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2800000.0,5312000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10010,USR-156,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2970000.0,5936000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11165,USR-157,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3310000.0,4581000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10514,USR-158,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2870000.0,3987000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10712,USR-159,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3390000.0,6592000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10991,USR-160,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2430000.0,5275000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11408,USR-161,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3200000.0,4991000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11231,USR-162,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3190000.0,5014000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11126,USR-163,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2260000.0,3557000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10613,USR-164,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2540000.0,4109000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10910,USR-165,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2250000.0,3836000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10610,USR-166,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2570000.0,3345000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11330,USR-167,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3230000.0,4662000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10748,USR-168,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3070000.0,5778000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10568,USR-169,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2900000.0,5796000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11381,USR-170,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2030000.0,2835000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11003,USR-171,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3050000.0,5475000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11078,USR-172,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2630000.0,4780000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10250,USR-173,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2800000.0,5293000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10100,USR-174,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3380000.0,5799000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11366,USR-175,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2220000.0,4080000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10526,USR-176,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3080000.0,4110000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10364,USR-177,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3420000.0,7224000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10718,USR-178,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2070000.0,2760000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11033,USR-179,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1610000.0,3241000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10886,USR-180,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3060000.0,5185000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10259,USR-181,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3110000.0,6027000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10532,USR-182,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3280000.0,5659000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10154,USR-183,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2120000.0,4583000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10811,USR-184,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1510000.0,2208000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10724,USR-185,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2060000.0,4145000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10130,USR-186,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3280000.0,7081000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10985,USR-187,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2920000.0,6417000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11378,USR-188,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1810000.0,2366000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11480,USR-189,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2680000.0,5730000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11372,USR-190,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2930000.0,5582000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11243,USR-191,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3430000.0,5859000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11417,USR-192,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3340000.0,5995000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10409,USR-193,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2900000.0,5540000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10163,USR-194,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3400000.0,6982000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10034,USR-195,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3420000.0,4917000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10544,USR-196,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2200000.0,4078000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10670,USR-197,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2110000.0,3991000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10916,USR-198,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,3320000.0,5642000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10760,USR-199,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,2350000.0,4442000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10616,USR-200,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,1700000.0,3083000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11105,USR-201,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5480000.0,10023000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11228,USR-202,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5040000.0,9464000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10814,USR-203,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5340000.0,8354000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10382,USR-204,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4650000.0,8600000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10175,USR-205,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5490000.0,7330000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11279,USR-206,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4550000.0,9030000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11045,USR-207,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4510000.0,8186000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11198,USR-208,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5490000.0,7538000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10424,USR-209,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5890000.0,10323000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10115,USR-210,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5740000.0,12511000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10565,USR-211,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5740000.0,9649000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10082,USR-212,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5530000.0,9523000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11201,USR-213,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5690000.0,12255000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11075,USR-214,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5860000.0,9777000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11465,USR-215,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5940000.0,12020000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11087,USR-216,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5590000.0,7640000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11180,USR-217,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4960000.0,9236000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11237,USR-218,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5330000.0,10802000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10472,USR-219,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5360000.0,9444000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10850,USR-220,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5570000.0,9421000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10361,USR-221,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5700000.0,10615000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11015,USR-222,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4630000.0,8976000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10442,USR-223,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4670000.0,6290000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10844,USR-224,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4570000.0,9690000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10934,USR-225,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4550000.0,9848000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10652,USR-226,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4820000.0,7944000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11069,USR-227,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5940000.0,10281000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10376,USR-228,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5150000.0,10030000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10619,USR-229,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4790000.0,7035000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10322,USR-230,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4770000.0,7471000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11117,USR-231,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5290000.0,11011000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10373,USR-232,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5460000.0,8888000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10922,USR-233,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5000000.0,7120000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10904,USR-234,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5120000.0,6805000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10658,USR-235,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5270000.0,10396000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11393,USR-236,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4800000.0,7982000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11195,USR-237,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5380000.0,11176000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10352,USR-238,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5440000.0,7827000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10205,USR-239,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5370000.0,7234000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10796,USR-240,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5750000.0,8855000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11024,USR-241,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5420000.0,8809000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11312,USR-242,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5670000.0,12284000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10982,USR-243,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4950000.0,9613000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11351,USR-244,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5190000.0,8883000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10679,USR-245,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5870000.0,11629000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10607,USR-246,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5180000.0,8092000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10817,USR-247,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4720000.0,6572000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10349,USR-248,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5120000.0,9408000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10586,USR-249,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5470000.0,7420000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10301,USR-250,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5330000.0,8411000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10631,USR-251,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5400000.0,11654000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11210,USR-252,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5200000.0,7747000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11396,USR-253,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4980000.0,6677000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10433,USR-254,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5540000.0,8198000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11051,USR-255,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5110000.0,11164000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10643,USR-256,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5750000.0,7580000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11060,USR-257,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,4730000.0,6429000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11432,USR-258,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5120000.0,7102000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-10919,USR-259,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5440000.0,7448000.0,Pemasukan,Pendapatan Bulanan,0,,
TRX-11249,USR-260,2026-01-01 07:00:00,Kredit,TRF MASUK - PENDAPATAN TETAP,-,0000,5380000.0,7759000.0,Pemasukan,Pendapatan Bulanan,0,,
